file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,"FluuzCache/2[com.mitchwood.fluuz.EventManager,com.mitchwood.fluuz.Cache]",true,18,2,3,2,1,1,2,6,0,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,getName/0,false,25,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,getProxy/0,false,79,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,getNativeCache/0,false,29,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,"put/2[java.lang.Object,java.lang.Object]",false,45,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,publishClear/1[java.lang.String],false,64,1,1,0,1,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,true
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,"get/2[java.lang.Object,java.util.concurrent.Callable<T>]",false,41,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\FluuzCache.java,com.mitchwood.fluuz.FluuzCache,"putIfAbsent/2[java.lang.Object,java.lang.Object]",false,49,1,0,0,0,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\EventManager.java,com.mitchwood.fluuz.EventManager,"evict/2[java.lang.String,java.lang.Object]",false,5,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\EventManager.java,com.mitchwood.fluuz.EventManager,register/1[com.mitchwood.fluuz.FluuzCache],false,8,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,true
C:\projects\fluuz\src\main\java\com\mitchwood\fluuz\EventManager.java,com.mitchwood.fluuz.EventManager,evict/1[java.lang.String],false,6,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
