file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\Calculator\src\test\java\com\houarizegai\calculator\CalculatorTest.java,com.houarizegai.calculator.CalculatorTest,class,3,3,0,3,3,1,0,3,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,1,0,1,7,3,0,3,1,0,0,0,11,0,0
C:\projects\Calculator\src\main\java\com\houarizegai\calculator\Calculator.java,com.houarizegai.calculator.Calculator,class,1,3,2,1,19,1,0,21,7,0.85087734,0.0,0.0,6,1,3,3,0,0,3,0,0,0,16,6,0,16,0,0,6,0,2,199,11,0,2,0,0,6,20,19,6,47,1,0,0,2,69,1,0
