file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\cms\src\main\java\org\dew\cms\util\CMSCache.java,org.dew.cms.util.CMSCache,clear/0,false,30,0,2,2,0,1,5,14,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,9,0,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,"insert/1[java.util.Map<java.lang.String,java.lang.Object>]",false,181,4,8,0,8,7,18,47,1,10,1,18,0,0,0,3,3,0,7,1,13,0,3,0,0,0,40,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,"update/1[java.util.Map<java.lang.String,java.lang.Object>]",false,233,4,6,0,6,7,16,44,1,10,1,16,0,0,0,3,3,0,6,1,14,1,3,0,0,0,42,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,delete/1[int],false,317,2,3,0,3,7,11,32,2,3,1,11,0,0,0,3,3,0,3,1,6,1,3,0,0,0,32,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,"setEnabled/2[int,boolean]",false,282,3,4,0,4,7,13,33,1,3,2,13,0,0,0,3,3,0,4,2,6,1,3,0,0,0,33,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,"find/1[java.util.Map<java.lang.String,java.lang.Object>]",false,88,3,5,0,5,8,16,49,1,12,1,16,0,0,1,3,3,0,13,0,16,1,3,0,0,0,38,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,lookup/0,false,30,1,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,read/1[int],false,137,3,5,0,5,8,15,45,1,9,1,15,0,0,0,3,3,0,10,1,13,1,3,0,0,0,34,1,1,false
C:\projects\cms\src\main\java\org\dew\cms\ws\WSIstituti.java,org.dew.cms.ws.WSIstituti,"lookup/1[java.util.Map<java.lang.String,java.lang.Object>]",false,37,2,8,2,6,9,15,51,1,11,1,15,0,0,1,4,3,0,13,1,15,2,3,0,0,0,38,9,1,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,moveUp/0,false,171,0,1,1,0,3,7,10,1,3,0,7,0,0,0,0,0,0,0,5,3,4,1,0,0,0,6,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,actionPerformed/1[java.awt.event.ActionEvent],false,90,1,4,0,4,7,7,13,1,1,1,7,4,1,0,1,1,0,4,0,1,0,5,0,0,0,16,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,moveDown/0,false,187,0,1,1,0,3,7,10,1,3,0,7,0,0,0,0,0,0,0,6,3,5,1,0,0,0,6,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,valueChanged/1[javax.swing.event.ListSelectionEvent],false,106,0,0,0,0,4,4,13,2,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,getData/0,false,84,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,addItem/0,false,141,2,3,1,2,1,8,10,0,3,0,8,0,0,0,0,0,0,1,6,3,6,0,0,0,0,14,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,removeItem/0,false,156,1,1,1,0,4,6,12,1,4,0,6,0,0,2,1,0,0,0,3,4,0,1,0,0,0,9,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,"addRecord/1[java.util.Map<java.lang.String,java.lang.Object>]",false,122,0,1,1,0,6,8,15,3,4,1,8,0,0,1,2,0,0,2,1,4,1,2,0,0,0,12,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,buildGUI/0,false,204,1,2,0,2,1,3,6,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,14,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,buildButtonsPanel/0,false,291,0,1,1,0,1,5,21,1,2,0,5,0,0,0,0,0,0,6,2,6,0,0,0,0,0,22,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,setEnabled/1[boolean],false,62,0,0,0,0,1,3,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,setData/1[java.lang.Object],false,73,0,0,0,0,2,4,8,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli,buildTablePanel/0,false,213,1,2,1,1,1,10,79,1,3,0,10,0,0,0,0,0,0,3,1,6,0,0,2,0,0,68,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doDelete/0,false,436,2,0,0,0,6,16,24,3,9,0,16,0,0,0,1,0,0,5,3,9,1,2,0,0,0,42,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,setDataPanel/1[org.dew.cms.gui.forms.DPTag],false,74,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doSave/1[boolean],false,367,3,1,0,1,5,24,39,3,11,1,24,0,0,0,1,0,0,5,3,13,2,2,0,0,0,42,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doPrint/0,false,470,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,onSelection/0,false,316,3,1,0,1,3,13,17,2,7,0,13,0,0,0,0,0,0,1,1,8,0,1,0,0,0,29,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doOpen/0,false,354,1,0,0,0,1,5,6,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doCancel/0,false,421,1,0,0,0,2,5,9,0,2,0,5,0,0,0,0,0,0,0,1,2,0,1,0,0,0,16,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doNew/0,false,342,1,0,0,0,1,5,7,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,buildGUIOtherDetail/0,false,147,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,onChangeEditorStatus/1[int],false,507,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,buildGUIBigDetail/0,false,141,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doToggle/0,false,485,1,0,0,0,3,9,16,1,8,0,9,0,0,0,1,0,0,1,1,9,0,1,0,0,0,29,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,getCurrentSelection/0,false,81,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,buildGUIFilter/0,false,87,1,1,0,1,3,11,29,1,6,0,11,0,0,1,0,0,1,3,2,6,0,2,1,0,0,47,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,fireSelect/0,false,238,1,3,1,2,4,4,16,0,0,0,4,1,1,0,2,0,0,0,0,0,0,1,1,0,0,24,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,GUITag/1[boolean],true,67,0,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,buildGUIDetail/0,false,118,3,1,0,1,1,11,18,1,3,0,11,0,0,0,0,0,0,6,3,3,0,0,0,0,0,23,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doFind/0,false,274,2,0,0,0,2,14,18,0,5,0,14,0,0,0,1,0,0,3,1,6,1,1,0,0,0,21,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,isElementEnabled/0,false,475,0,0,0,0,2,4,6,2,2,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,14,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,onChoiceMade/0,false,256,1,2,1,1,2,2,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,GUITag/0,true,61,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,buildGUIResult/0,false,153,2,1,0,1,1,10,76,1,4,0,10,0,0,0,0,0,0,3,0,6,0,0,3,0,0,67,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,doReset/0,false,301,1,0,0,0,1,5,9,0,2,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITag.java,org.dew.cms.gui.forms.GUITag,setFilterValues/1[java.lang.Object],false,264,1,0,0,0,2,3,6,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,4,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getComponents/0,false,238,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setId/1[int],false,120,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"getPageListMain/2[int,org.dew.cms.Page]",false,305,1,1,0,1,6,1,11,3,3,2,1,1,1,1,4,0,0,0,3,3,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getFirstArticle/0,false,339,0,1,1,0,3,0,4,2,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"getPageListMult/2[int,org.dew.cms.Page]",false,283,1,1,0,1,6,1,11,3,3,2,1,1,1,1,4,0,0,0,3,3,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,Page/0,true,39,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getId/0,false,116,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setParameters/1[java.lang.String],false,353,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getView/0,false,201,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getDisplayName/1[java.lang.String],false,137,0,0,0,0,3,1,4,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,7,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setDisplayName/1[java.lang.String],false,142,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getCols/0,false,188,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getSubcategory/0,false,154,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setTypeArticle/1[int],false,171,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getRows/1[int],false,179,0,0,0,0,2,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"Page/2[java.util.Map<java.lang.String,java.lang.Object>,int]",true,43,4,8,6,2,23,18,67,1,8,2,18,0,0,2,9,0,3,11,18,34,8,3,0,0,0,33,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getURL/0,false,209,0,0,0,0,8,2,16,4,0,0,2,0,0,0,3,0,0,2,4,0,2,3,0,0,0,8,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setArticles/1[int[]],false,234,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,hasPageListMain/0,false,295,1,1,0,1,5,1,9,3,2,0,1,1,1,1,3,0,0,0,2,2,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setCategory/1[int],false,150,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,hasPageListHighlights/0,false,317,1,1,0,1,5,1,9,3,2,0,1,1,1,1,3,0,0,0,2,2,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getCategory/0,false,146,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getComponent/1[int],false,246,1,0,0,0,3,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getTypeArticle/0,false,162,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getTypeArticle/1[int],false,166,0,0,0,0,2,0,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setRows/1[int],false,184,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,toString/0,false,370,0,0,0,0,2,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setURL/1[java.lang.String],false,226,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"getPageListHighlights/2[int,org.dew.cms.Page]",false,327,1,1,0,1,6,1,11,3,3,2,1,1,1,1,4,0,0,0,3,3,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setCols/1[int],false,197,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getDisplayName/0,false,132,0,0,0,0,2,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getLastArticle/0,false,344,0,1,1,0,3,0,4,2,0,0,0,0,0,0,2,0,0,0,3,0,1,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setView/1[int],false,205,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,hasPageListSingle/0,false,251,1,1,0,1,5,1,9,3,2,0,1,1,1,1,3,0,0,0,2,2,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"toListOfPage/2[java.util.List<java.util.Map<java.lang.String,java.lang.Object>>,int]",false,377,1,7,6,1,4,3,9,2,3,2,3,0,0,1,2,0,0,0,3,3,0,1,0,0,0,11,9,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,hasPageListMult/0,false,273,1,1,0,1,5,1,9,3,2,0,1,1,1,1,3,0,0,0,2,2,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getParameters/0,false,349,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setComponents/1[org.dew.cms.Page[]],false,242,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,"getPageListSingle/2[int,org.dew.cms.Page]",false,261,1,1,0,1,6,1,11,3,3,2,1,1,1,1,4,0,0,0,3,3,0,2,0,0,0,10,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,equals/1[java.lang.Object],false,358,1,1,0,1,3,1,5,2,1,1,1,1,1,0,1,0,2,0,0,1,0,1,0,0,0,7,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getCols/1[int],false,192,0,0,0,0,2,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setType/1[int],false,128,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getArticles/0,false,230,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,hashCode/0,false,365,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getType/0,false,124,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,setSubcategory/1[int],false,158,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\cms\src\main\java\org\dew\cms\Page.java,org.dew.cms.Page,getRows/0,false,175,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,buildGUI/0,false,194,1,2,0,2,1,3,6,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,14,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,setEnabled/1[boolean],false,52,0,0,0,0,1,3,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,removeItem/0,false,128,1,1,1,0,4,6,12,1,4,0,6,0,0,2,1,0,0,0,3,4,0,1,0,0,0,9,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,moveUp/0,false,161,0,1,1,0,3,7,10,1,3,0,7,0,0,0,0,0,0,0,5,3,4,1,0,0,0,6,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,valueChanged/1[javax.swing.event.ListSelectionEvent],false,98,0,0,0,0,4,4,15,2,1,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,10,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,buildTablePanel/0,false,203,1,2,1,1,1,9,30,1,4,0,9,0,0,0,0,0,0,9,0,7,0,0,1,0,0,38,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,modifyItem/0,false,143,2,3,2,1,5,7,15,3,3,0,7,0,0,0,2,0,0,1,4,3,0,1,0,0,0,16,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,moveDown/0,false,177,0,1,1,0,3,7,10,1,3,0,7,0,0,0,0,0,0,0,6,3,5,1,0,0,0,6,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,setData/1[java.lang.Object],false,64,0,0,0,0,2,4,8,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,getData/0,false,75,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,actionPerformed/1[java.awt.event.ActionEvent],false,81,1,5,0,5,8,8,14,1,1,1,8,5,1,0,1,1,0,5,0,1,0,6,0,0,0,17,1,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,addItem/0,false,117,1,2,1,1,3,4,8,1,1,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi,buildButtonsPanel/0,false,242,0,1,1,0,1,5,25,1,2,0,5,0,0,0,0,0,0,7,2,7,0,0,0,0,0,23,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIUtenti.java,org.dew.cms.gui.forms.GUIUtenti,buildGUIBigDetail/0,false,169,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIUtenti.java,org.dew.cms.gui.forms.GUIUtenti,buildGUIFilter/0,false,97,2,2,0,2,3,12,33,1,5,0,12,0,0,1,0,0,1,8,6,5,0,2,1,0,0,30,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIUtenti.java,org.dew.cms.gui.forms.GUIUtenti,onChangeEditorStatus/1[int],false,579,0,0,0,0,4,1,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,false
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIUtenti.java,org.dew.cms.gui.forms.GUIUtenti,onSelection/0,false,315,2,0,0,0,3,12,16,2,7,0,12,0,0,0,0,0,0,1,1,8,0,1,0,0,0,29,4,0,false
