file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\cms\src\main\java\org\dew\cms\util\BEConfig.java,org.dew.cms.util.BEConfig,class,0,4,4,0,18,1,0,10,0,0.6,0.6666667,1.0,10,10,10,0,0,0,10,0,0,0,3,3,1,2,0,0,0,0,3,78,13,0,3,3,0,22,1,22,10,15,3,0,0,0,50,1,0
C:\projects\cms\src\main\java\org\dew\cms\util\DebugDataSource.java,org.dew.cms.util.DebugDataSource,class,0,1,1,0,5,1,0,12,0,0.0,0.0,0.0,1,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,3,34,1,0,1,2,0,6,0,9,4,8,2,0,0,0,27,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSCategorie.java,org.dew.cms.ws.WSCategorie,class,7,10,3,7,89,1,0,53,0,0.25,0.54545456,0.54545456,12,3,12,0,0,0,12,0,0,0,1,1,0,0,1,0,0,0,27,428,16,5,40,31,0,68,18,114,12,76,3,0,0,0,84,1,9
C:\projects\cms\src\main\java\org\dew\cms\ws\WSPagine.java,org.dew.cms.ws.WSPagine,class,7,10,3,7,296,1,0,78,66,0.9431818,0.38043478,0.38043478,24,11,23,0,1,0,24,0,0,0,11,11,10,0,1,0,10,0,54,1552,38,30,129,85,2,298,133,491,25,338,5,0,0,0,127,1,15
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\dialogs\AutoriLookUpFinder.java,org.dew.cms.gui.dialogs.AutoriLookUpFinder,class,4,8,4,4,45,1,0,17,13,0.6666667,0.06666667,0.06666667,6,4,6,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,3,95,21,0,8,0,0,4,38,20,4,16,3,0,0,0,39,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous6,anonymous,1,1,0,1,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,1,0,1,1,3,0,0,1,0,0,0,18,-1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSLuoghi.java,org.dew.cms.ws.WSLuoghi,class,8,12,4,8,131,1,0,69,15,0.33333334,0.42857143,0.42857143,15,9,15,0,0,0,15,0,0,0,1,1,0,0,1,0,0,0,43,661,25,9,53,30,0,170,41,204,26,147,3,0,0,0,118,1,10
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous4,anonymous,2,2,0,2,7,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,5,0,0,1,0,1,0,1,1,0,0,0,17,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous5,anonymous,1,1,0,1,5,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,1,0,1,0,0,0,0,13,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,22,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous3,anonymous,1,1,0,1,6,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,-1,0
C:\projects\cms\src\main\java\org\dew\cms\util\ConnectionManager.java,org.dew.cms.util.ConnectionManager,class,4,20,16,4,62,1,0,32,37,0.87142855,0.07272727,0.07272727,10,10,10,0,0,0,11,0,0,0,7,7,7,0,0,0,2,0,8,236,20,1,23,18,0,26,12,55,10,30,4,0,0,0,83,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIArticolo.java,org.dew.cms.gui.forms.GUIArticolo$Anonymous1,anonymous,1,1,0,1,4,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0,0,0,3,0,0,0,19,-1,0
C:\projects\cms\src\main\java\org\dew\cms\web\WebServices.java,org.dew.cms.web.WebServices,class,20,21,1,20,9,2,0,11,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,3,51,4,0,3,1,0,31,2,13,0,4,2,0,0,0,67,1,0
C:\projects\cms\src\main\java\org\dew\cms\common\IPagina.java,IPagina,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,17,0,0,0,0,0,15,0,15,0,15,0,0,0,0,20,1,0
C:\projects\cms\src\main\java\org\dew\cms\common\IArticolo.java,IArticolo,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,61,61,61,0,0,0,61,0,0,63,0,0,0,0,0,61,0,61,0,61,0,0,0,0,26,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSFM.java,org.dew.cms.ws.WSFM,class,3,7,4,3,183,1,0,89,583,0.94285715,0.012903226,0.012903226,35,7,31,4,0,0,31,0,0,0,4,1,3,0,1,0,3,0,61,690,57,21,61,22,11,68,88,210,48,157,4,0,1,0,172,1,0
C:\projects\cms\src\main\java\org\dew\cms\Article.java,org.dew.cms.Article,class,7,13,6,7,448,1,0,111,7550,0.9668781,0.042756785,0.7678052,129,3,128,0,1,0,129,0,0,0,44,1,0,44,0,0,1,0,20,1128,163,28,155,2,4,113,190,308,46,202,8,0,0,0,243,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSFM.java,org.dew.cms.ws.WSFM$FMFilenameFilter,innerclass,0,0,0,0,17,1,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,37,6,0,6,0,0,8,12,10,4,4,1,0,0,0,18,0,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPTag.java,org.dew.cms.gui.forms.DPTag$Anonymous1,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\MenuManager.java,org.dew.cms.gui.MenuManager,class,17,17,0,17,18,2,0,11,4,0.5714286,0.16666667,0.16666667,4,0,1,0,3,0,4,0,0,0,14,14,14,0,0,0,14,0,1,115,1,0,1,0,0,104,1,28,0,27,2,0,0,0,65,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSUtenti.java,org.dew.cms.ws.WSUtenti,class,9,13,4,9,169,1,0,73,0,0.2,0.6315789,0.6315789,20,14,20,0,0,0,20,0,0,0,1,1,0,0,1,0,0,0,59,800,35,3,86,51,0,139,45,215,21,138,3,0,0,0,109,1,16
C:\projects\cms\src\main\java\org\dew\cms\CMS.java,org.dew.cms.CMS,class,19,21,2,19,283,1,0,104,5989,0.9977272,0.0,0.0,110,110,110,0,0,0,110,0,0,0,12,12,12,0,0,0,3,0,162,799,175,14,112,0,3,120,214,227,45,170,2,0,0,0,362,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSAutori.java,org.dew.cms.ws.WSAutori,class,7,10,3,7,35,1,0,38,0,0.0,1.0,1.0,9,3,9,0,0,0,9,0,0,0,1,1,0,0,1,0,0,0,24,387,10,4,6,12,0,111,10,137,14,103,3,0,0,0,89,1,9
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\dialogs\DialogOpzioni.java,org.dew.cms.gui.dialogs.DialogOpzioni,class,2,4,2,2,32,2,0,31,18,0.7538462,0.3846154,0.7051282,13,4,10,0,3,0,13,0,0,0,10,1,0,1,9,0,1,0,8,159,14,2,11,1,0,3,32,31,24,27,3,3,0,0,82,1,0
C:\projects\cms\src\main\java\org\dew\cms\common\ITag.java,ITag,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,9,0,0,11,0,0,0,0,0,9,0,9,0,9,0,0,0,0,20,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPagine.java,org.dew.cms.gui.forms.DPPagine$Anonymous1,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\util\AppUtil.java,org.dew.cms.gui.util.AppUtil,class,3,15,12,3,95,1,0,47,45,0.0,0.0,0.0,10,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,287,17,6,19,2,1,85,19,60,4,31,3,0,0,0,86,1,1
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPPrezzi.java,org.dew.cms.gui.forms.DPPrezzi$Anonymous1,anonymous,1,1,0,1,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,2,0,0,0,9,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIImport.java,org.dew.cms.gui.forms.GUIImport,class,4,6,2,4,7,5,0,14,8,0.8,0.1,0.1,5,0,4,0,1,0,5,0,0,0,2,1,0,1,1,0,1,0,2,45,1,0,1,1,0,13,4,12,0,5,1,0,0,0,85,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\util\Opzioni.java,org.dew.cms.gui.util.Opzioni,class,5,21,16,5,116,1,0,40,160,0.9066666,0.07602339,0.3859649,20,20,19,1,0,0,19,0,0,0,15,15,0,15,0,0,0,0,24,376,35,6,40,13,3,44,59,120,3,84,3,0,0,0,68,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSLingue.java,org.dew.cms.ws.WSLingue,class,7,10,3,7,54,1,0,39,0,0.125,0.75,0.75,8,2,8,0,0,0,8,0,0,0,1,1,0,0,1,0,0,0,23,306,9,2,22,21,0,58,7,83,10,58,3,0,0,0,74,1,7
C:\projects\cms\src\main\java\org\dew\cms\common\ISottocategoria.java,ISottocategoria,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,0,0,7,0,0,0,0,0,5,0,5,0,5,0,0,0,0,16,1,0
C:\projects\cms\src\main\java\org\dew\cms\Place.java,org.dew.cms.Place,class,2,7,5,2,39,1,0,7,388,0.90401787,0.10887097,0.9375,32,0,32,0,0,0,32,0,0,0,14,1,0,14,0,0,1,0,0,131,19,0,4,0,2,1,2,31,0,16,1,0,0,0,51,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\common\IAutore.java,org.dew.cms.common.IAutore,interface,0,4,4,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,17,0,0,0,0,0,13,0,15,0,15,0,0,0,0,20,1,0
C:\projects\cms\src\main\java\org\dew\cms\User.java,org.dew.cms.User,class,2,7,5,2,65,1,0,13,496,0.8939709,0.12762763,0.8933934,37,0,37,0,0,0,37,0,0,0,13,1,0,13,0,0,1,0,2,188,30,0,16,0,2,6,16,51,5,31,3,0,0,0,73,1,0
C:\projects\cms\src\main\java\org\dew\cms\Multimedia.java,org.dew.cms.Multimedia,class,4,8,4,4,76,1,0,26,572,0.92682916,0.15121952,0.8121951,41,3,41,0,0,0,41,0,0,0,19,6,5,14,0,0,5,0,9,229,42,1,18,0,5,27,35,52,28,36,2,0,0,0,92,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\dialogs\DialogPrezzo.java,org.dew.cms.gui.dialogs.DialogPrezzo$Anonymous1,anonymous,0,0,0,0,6,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,1,0,3,6,3,6,2,0,0,0,26,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUITipiArticolo.java,org.dew.cms.gui.forms.GUITipiArticolo,class,9,10,1,9,38,2,0,63,82,0.71428573,0.30476192,0.37142858,21,0,2,0,19,0,21,0,0,0,5,1,0,1,4,0,1,0,2,265,16,1,4,0,1,20,15,68,3,63,2,3,0,0,123,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUILuoghi.java,org.dew.cms.gui.forms.GUILuoghi,class,12,16,4,12,66,2,0,106,240,0.84523803,0.18253969,0.2857143,28,0,6,0,22,0,28,0,0,0,9,1,0,1,8,0,1,0,11,412,22,1,13,5,1,52,37,92,7,82,3,4,0,0,170,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous1,anonymous,0,0,0,0,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous2,anonymous,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,28,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous3,anonymous,1,1,0,1,6,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,1,0,0,3,1,0,1,3,0,0,0,17,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous4,anonymous,2,2,0,2,9,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,1,1,0,6,12,1,9,6,0,0,0,38,-1,0
C:\projects\cms\src\main\java\org\dew\cms\common\IIstituto.java,IIstituto,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,14,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\common\IComune.java,org.dew.cms.common.IComune,interface,0,2,2,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,6,0,0,8,0,0,0,0,0,6,0,6,0,6,0,0,0,0,18,1,0
C:\projects\cms\src\main\java\org\dew\cms\RSS20.java,org.dew.cms.RSS20,class,3,4,1,3,122,1,0,24,761,0.92558163,0.0786268,0.95348835,43,0,43,0,0,0,43,0,0,0,20,0,0,20,0,0,0,0,0,340,27,1,35,0,0,86,34,94,30,42,6,0,0,0,127,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSSottocategorie.java,org.dew.cms.ws.WSSottocategorie,class,7,10,3,7,89,1,0,54,0,0.25,0.54545456,0.54545456,12,3,12,0,0,0,12,0,0,0,1,1,0,0,1,0,0,0,27,439,16,5,40,31,0,74,18,117,12,79,3,0,0,0,85,1,9
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPTag.java,org.dew.cms.gui.forms.DPTag,class,7,11,4,7,27,2,0,49,13,0.6969697,0.38181818,0.5090909,11,0,5,0,6,0,11,0,0,0,6,1,0,1,5,0,1,0,1,138,11,3,4,1,0,8,14,27,6,26,3,1,0,0,89,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\common\ITipoArticolo.java,org.dew.cms.common.ITipoArticolo,interface,0,2,2,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,15,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli$Anonymous1,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\src\main\java\org\dew\cms\common\ICommon.java,ICommon,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPArticoli.java,org.dew.cms.gui.forms.DPArticoli$Anonymous2,anonymous,3,3,0,3,14,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,44,4,0,4,2,2,1,6,14,1,10,3,0,0,0,30,-1,0
C:\projects\cms\gui\src\test\java\org\dew\test\TestCMSGUI.java,org.dew.test.TestCMSGUI,class,4,5,1,4,3,2,0,1,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0
C:\projects\cms\src\main\java\org\dew\cms\Tag.java,org.dew.cms.Tag,class,2,8,6,2,38,1,0,17,47,0.7444445,0.34640524,0.6862745,18,2,18,0,0,0,18,0,0,0,5,1,0,5,0,0,1,0,1,113,14,2,7,0,4,0,10,25,0,16,2,0,0,0,46,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSPortale.java,org.dew.cms.ws.WSPortale,class,6,11,5,6,99,1,0,35,36,0.46153846,0.26923078,0.26923078,13,13,13,0,0,0,13,0,0,0,1,1,0,0,1,0,0,0,29,451,12,7,28,23,0,108,34,134,13,72,4,0,0,0,72,1,7
C:\projects\cms\src\main\java\org\dew\cms\common\IUtente.java,IUtente,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0,0,19,0,0,21,0,0,0,0,0,18,1,19,0,19,0,0,0,0,21,1,0
C:\projects\cms\src\main\java\org\dew\cms\web\WebMultimedia.java,org.dew.cms.web.WebMultimedia,class,11,12,1,11,122,2,0,67,4,0.63333327,0.33333334,0.33333334,5,2,3,2,0,0,3,0,0,0,12,12,10,1,1,0,1,0,29,370,48,4,21,9,10,107,67,140,21,86,31,0,0,0,136,1,3
C:\projects\cms\src\main\java\org\dew\cms\common\IAutore.java,IAutore,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,17,0,0,0,0,0,13,0,15,0,15,0,0,0,0,20,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\common\IPagina.java,org.dew.cms.common.IPagina,interface,0,3,3,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,15,0,0,17,0,0,0,0,0,15,0,15,0,15,0,0,0,0,20,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous5,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous6,anonymous,1,1,0,1,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,2,0,0,0,9,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous7,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,13,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUIPagine.java,org.dew.cms.gui.forms.GUIPagine$Anonymous8,anonymous,3,3,0,3,3,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,1,0,3,1,7,0,6,1,0,0,0,38,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\common\ICommon.java,org.dew.cms.common.ICommon,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUICategorie.java,org.dew.cms.gui.forms.GUICategorie$Anonymous3,anonymous,0,0,0,0,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,2,0,0,0,9,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUICategorie.java,org.dew.cms.gui.forms.GUICategorie$Anonymous2,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\src\main\java\org\dew\cms\common\ILingua.java,ILingua,interface,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,14,1,0
C:\projects\cms\src\main\java\org\dew\cms\ws\WSComuni.java,org.dew.cms.ws.WSComuni,class,5,8,3,5,19,1,0,17,0,0.0,1.0,1.0,3,2,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,6,108,3,3,8,3,0,25,8,39,3,26,3,0,0,0,53,1,3
C:\projects\cms\gui\src\main\java\org\dew\cms\common\IUtente.java,org.dew.cms.common.IUtente,interface,0,2,2,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,0,18,0,0,20,0,0,0,0,0,18,0,18,0,18,0,0,0,0,21,1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\DPLuoghi.java,org.dew.cms.gui.forms.DPLuoghi$Anonymous1,anonymous,1,1,0,1,3,1,0,11,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,17,1,0,0,0,0,0,1,3,0,3,1,0,0,0,29,-1,0
C:\projects\cms\gui\src\main\java\org\dew\cms\gui\forms\GUICategorie.java,org.dew.cms.gui.forms.GUICategorie$Anonymous1,anonymous,0,0,0,0,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,-1,0
